0, 255, 255, 910, 927, 1023
0, 255, 255, 910, 959, 991
0, 255, 791, 791, 1023, 1023
0, 255, 791, 823, 991, 1023
0, 255, 791, 927, 1006, 1023
0, 255, 791, 959, 974, 1023
0, 255, 791, 959, 974, 1023
0, 255, 791, 959, 991, 1006
0, 255, 823, 823, 991, 991
0, 255, 823, 910, 991, 1023
0, 255, 823, 910, 991, 1023
0, 255, 823, 927, 974, 1023
0, 255, 823, 927, 974, 1023
0, 255, 823, 927, 991, 1006
0, 255, 823, 927, 991, 1006
0, 255, 823, 959, 974, 991
0, 255, 823, 959, 974, 991
0, 255, 887, 910, 927, 1023
0, 255, 887, 910, 959, 991
0, 255, 887, 927, 959, 974
0, 255, 887, 927, 959, 974
0, 255, 910, 910, 1023, 1023
0, 255, 910, 959, 974, 1023
0, 255, 959, 959, 974, 974
0, 358, 823, 927, 1023, 1023
0, 358, 823, 959, 991, 1023
0, 358, 823, 959, 991, 1023
0, 358, 887, 927, 959, 1023
0, 358, 887, 927, 959, 1023
0, 358, 887, 959, 959, 991
0, 614, 927, 974, 1023, 1023
0, 614, 927, 991, 1006, 1023
0, 614, 927, 991, 1006, 1023
0, 614, 959, 974, 991, 1023
0, 614, 959, 974, 991, 1023
0, 614, 959, 991, 991, 1006
0, 791, 791, 1006, 1023, 1023
0, 791, 823, 974, 1023, 1023
0, 791, 823, 991, 1006, 1023
0, 791, 823, 991, 1006, 1023
0, 791, 855, 959, 1006, 1023
0, 791, 887, 959, 974, 1023
0, 823, 823, 974, 991, 1023
0, 823, 823, 974, 991, 1023
0, 823, 855, 870, 1023, 1023
0, 823, 855, 959, 991, 1006
0, 823, 870, 887, 991, 1023
0, 823, 870, 887, 991, 1023
0, 823, 887, 927, 974, 1023
0, 823, 887, 959, 974, 991
0, 823, 910, 974, 1023, 1023
0, 823, 910, 991, 1006, 1023
0, 823, 927, 974, 1006, 1023
0, 823, 959, 974, 974, 1023
0, 823, 959, 974, 974, 1023
0, 823, 959, 974, 991, 1006
0, 855, 870, 887, 959, 1023
0, 870, 887, 887, 927, 1023
0, 870, 887, 887, 959, 991
0, 870, 927, 1006, 1006, 1023
0, 870, 942, 974, 1023, 1023
0, 870, 942, 991, 1006, 1023
0, 870, 959, 974, 1006, 1023
0, 870, 959, 974, 1006, 1023
0, 870, 959, 991, 1006, 1006
0, 887, 910, 910, 1023, 1023
0, 887, 910, 942, 991, 1023
0, 887, 910, 959, 974, 1023
0, 887, 910, 959, 974, 1023
0, 887, 942, 959, 974, 991
17, 17, 255, 255, 1023, 1023
17, 17, 255, 887, 1023, 1023
17, 17, 255, 1006, 1023, 1023
17, 17, 870, 1023, 1023, 1023
17, 17, 887, 1006, 1023, 1023
17, 34, 870, 1023, 1023, 1023
17, 51, 102, 1023, 1023, 1023
17, 51, 187, 887, 1023, 1023
17, 51, 187, 1006, 1023, 1023
17, 51, 255, 255, 927, 1023
17, 51, 255, 791, 1023, 1023
17, 51, 255, 791, 1023, 1023
17, 51, 255, 823, 991, 1023
17, 51, 255, 887, 927, 1023
17, 51, 255, 887, 959, 991
17, 51, 255, 910, 1023, 1023
17, 51, 255, 910, 1023, 1023
17, 51, 255, 927, 1006, 1023
17, 51, 255, 959, 974, 1023
17, 51, 255, 959, 991, 1006
17, 51, 791, 1006, 1023, 1023
17, 51, 791, 1006, 1023, 1023
17, 51, 791, 1006, 1023, 1023
17, 51, 823, 974, 1023, 1023
17, 51, 823, 974, 1023, 1023
17, 51, 823, 991, 1006, 1023
17, 51, 823, 991, 1006, 1023
17, 51, 823, 991, 1006, 1023
17, 51, 823, 991, 1006, 1023
17, 51, 855, 959, 1006, 1023
17, 51, 870, 927, 1023, 1023
17, 51, 870, 959, 991, 1023
17, 51, 870, 959, 991, 1023
17, 51, 870, 959, 991, 1023
17, 51, 887, 910, 1023, 1023
17, 51, 887, 910, 1023, 1023
17, 51, 887, 910, 1023, 1023
17, 51, 887, 942, 991, 1023
17, 51, 887, 959, 974, 1023
17, 51, 887, 959, 974, 1023
17, 51, 887, 959, 974, 1023
17, 51, 887, 959, 974, 1023
17, 85, 870, 959, 991, 1023
17, 102, 119, 959, 991, 1023
17, 102, 823, 974, 1023, 1023
17, 102, 823, 974, 1023, 1023
17, 102, 823, 991, 1006, 1023
17, 102, 870, 959, 991, 1023
17, 102, 887, 959, 974, 1023
17, 119, 187, 187, 1023, 1023
17, 119, 187, 823, 991, 1023
17, 119, 187, 959, 974, 1023
17, 187, 823, 887, 974, 1023
17, 187, 823, 974, 1006, 1023
17, 255, 791, 823, 974, 1023
17, 255, 791, 823, 974, 1023
17, 255, 823, 910, 974, 1023
17, 255, 823, 910, 974, 1023
17, 358, 823, 870, 1023, 1023
17, 358, 823, 910, 1023, 1023
17, 358, 823, 942, 991, 1023
17, 614, 791, 974, 1023, 1023
17, 614, 855, 959, 974, 1023
17, 614, 870, 974, 1023, 1023
17, 791, 823, 974, 1006, 1023
17, 791, 823, 974, 1006, 1023
17, 823, 823, 974, 991, 1006
17, 823, 870, 870, 991, 1023
17, 823, 887, 910, 974, 1023
17, 823, 887, 910, 974, 1023
17, 823, 887, 959, 974, 974
17, 870, 870, 959, 974, 1023
34, 51, 870, 927, 1023, 1023
34, 51, 870, 959, 991, 1023
34, 51, 870, 959, 991, 1023
34, 51, 870, 959, 991, 1023
51, 51, 102, 927, 1023, 1023
51, 51, 102, 959, 991, 1023
51, 51, 102, 959, 991, 1023
51, 51, 102, 959, 991, 1023
51, 51, 187, 887, 927, 1023
51, 51, 187, 927, 1006, 1023
51, 51, 255, 255, 927, 927
51, 51, 255, 791, 927, 1023
51, 51, 255, 791, 927, 1023
51, 51, 255, 791, 959, 991
51, 51, 255, 823, 927, 991
51, 51, 255, 910, 927, 1023
51, 51, 255, 910, 927, 1023
51, 51, 255, 910, 959, 991
51, 51, 255, 927, 959, 974
51, 51, 791, 910, 1023, 1023
51, 51, 791, 910, 1023, 1023
51, 51, 791, 910, 1023, 1023
51, 51, 791, 927, 1006, 1023
51, 51, 791, 959, 974, 1023
51, 51, 791, 959, 974, 1023
51, 51, 791, 959, 974, 1023
51, 51, 791, 959, 991, 1006
51, 51, 823, 910, 991, 1023
51, 51, 823, 910, 991, 1023
51, 51, 823, 910, 991, 1023
51, 51, 823, 927, 974, 1023
51, 51, 823, 927, 974, 1023
51, 51, 823, 927, 991, 1006
51, 51, 823, 959, 974, 991
51, 51, 823, 959, 974, 991
51, 51, 823, 959, 974, 991
51, 51, 855, 927, 959, 1006
51, 51, 887, 910, 927, 1023
51, 51, 887, 910, 959, 991
51, 51, 887, 927, 942, 991
51, 51, 887, 927, 959, 974
51, 85, 870, 927, 959, 991
51, 102, 119, 927, 959, 991
51, 102, 823, 927, 974, 1023
51, 102, 823, 927, 974, 1023
51, 102, 823, 927, 991, 1006
51, 102, 823, 959, 974, 991
51, 102, 823, 959, 974, 991
51, 102, 870, 927, 959, 991
51, 102, 887, 927, 959, 974
51, 119, 187, 187, 927, 1023
51, 119, 187, 823, 927, 991
51, 119, 187, 927, 959, 974
51, 187, 823, 887, 927, 974
51, 187, 823, 927, 974, 1006
51, 255, 791, 823, 927, 974
51, 255, 791, 823, 927, 974
51, 255, 823, 910, 927, 974
51, 255, 823, 910, 927, 974
51, 358, 823, 870, 927, 1023
51, 358, 823, 870, 959, 991
51, 358, 823, 910, 927, 1023
51, 358, 823, 910, 959, 991
51, 358, 823, 927, 942, 991
51, 614, 791, 927, 974, 1023
51, 614, 791, 959, 974, 991
51, 614, 855, 927, 959, 974
51, 614, 870, 927, 974, 1023
51, 614, 870, 959, 974, 991
51, 791, 823, 910, 974, 1023
51, 791, 823, 910, 974, 1023
51, 791, 823, 910, 974, 1023
51, 791, 823, 910, 974, 1023
51, 791, 823, 910, 974, 1023
51, 791, 823, 910, 974, 1023
51, 791, 823, 959, 974, 974
51, 791, 823, 959, 974, 974
51, 823, 823, 910, 974, 991
51, 823, 823, 910, 974, 991
51, 823, 870, 870, 927, 991
51, 870, 870, 927, 959, 974
791, 823, 823, 910, 974, 974
791, 823, 823, 910, 974, 974
791, 823, 823, 910, 974, 974
